FIPS	State	County	Variable	median_household_income
56001	Wyoming	Albany	median_household_income	45651
56003	Wyoming	Big Horn	median_household_income	49929
56005	Wyoming	Campbell	median_household_income	70438
56007	Wyoming	Carbon	median_household_income	52855
56009	Wyoming	Converse	median_household_income	59507
56011	Wyoming	Crook	median_household_income	55294
56013	Wyoming	Fremont	median_household_income	45731
56015	Wyoming	Goshen	median_household_income	41014
56017	Wyoming	Hot Springs	median_household_income	41845
56019	Wyoming	Johnson	median_household_income	53577
56021	Wyoming	Laramie	median_household_income	53839
56023	Wyoming	Lincoln	median_household_income	60062
56025	Wyoming	Natrona	median_household_income	52904
56027	Wyoming	Niobrara	median_household_income	41712
56029	Wyoming	Park	median_household_income	50141
56031	Wyoming	Platte	median_household_income	47916
56033	Wyoming	Sheridan	median_household_income	53217
56035	Wyoming	Sublette	median_household_income	75242
56037	Wyoming	Sweetwater	median_household_income	69756
56039	Wyoming	Teton	median_household_income	69095
56041	Wyoming	Uinta	median_household_income	61266
56043	Wyoming	Washakie	median_household_income	49747
56045	Wyoming	Weston	median_household_income	53313
